SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftColors	rightColors	TOA	Mask	SOA	Blocked
3	22-May-16	22	Red	NaN	NaN	0	C	B	r	b	900	1	6	1
3	22-May-16	23	Red	k	0	0.1368	B	A	b	r	900	1	6	1
3	22-May-16	24	Red	k	0	0.8017	B	A	r	b	900	1	6	1
3	22-May-16	25	Red	k	1	0.7186	D	C	b	r	900	1	6	1
3	22-May-16	26	Red	l	1	0.5499	C	D	b	r	900	1	6	1
3	22-May-16	27	Red	s	0	0.7187	C	A	b	r	900	1	6	1
3	22-May-16	28	Red	s	1	0.6766	B	A	r	b	900	1	6	1
3	22-May-16	29	Red	k	1	0.7482	A	C	b	r	900	1	6	1
3	22-May-16	30	Red	k	1	0.5712	A	C	b	r	900	1	6	1
3	22-May-16	31	Red	k	0	0.5139	D	B	r	b	900	1	6	1
3	22-May-16	32	Red	s	1	0.6487	D	B	b	r	900	1	6	1
3	22-May-16	1	blue	s	1	0.6703	B	D	b	r	2000	1	6	1
3	22-May-16	2	blue	k	1	0.6456	D	C	r	b	2000	1	6	1
3	22-May-16	3	blue	l	1	0.566	D	A	b	r	2000	1	6	1
3	22-May-16	4	blue	k	1	0.5962	A	C	r	b	2000	1	6	1
3	22-May-16	5	blue	a	1	0.5316	A	D	b	r	2000	1	6	1
3	22-May-16	6	blue	a	1	0.5236	D	A	r	b	2000	1	6	1
3	22-May-16	7	blue	k	1	0.6204	C	A	b	r	2000	1	6	1
3	22-May-16	8	blue	a	1	0.6444	C	A	r	b	2000	1	6	1
3	22-May-16	9	blue	l	1	0.6533	D	C	b	r	2000	1	6	1
3	22-May-16	10	blue	a	1	0.5729	A	B	b	r	2000	1	6	1
3	22-May-16	11	blue	l	1	0.5418	C	D	r	b	2000	1	6	1
3	22-May-16	12	blue	a	1	0.5658	B	A	r	b	2000	1	6	1
3	22-May-16	13	blue	l	1	0.5085	D	A	b	r	2000	1	6	1
3	22-May-16	14	blue	s	1	0.6691	B	C	b	r	2000	1	6	1
3	22-May-16	15	blue	s	1	0.6045	B	C	b	r	2000	1	6	1
3	22-May-16	16	blue	k	1	0.6927	D	C	r	b	2000	1	6	1
3	22-May-16	17	blue	l	1	0.6527	D	A	b	r	2000	1	6	1
3	22-May-16	18	blue	s	1	0.6044	C	B	r	b	2000	1	6	1
3	22-May-16	19	blue	l	0	0.5418	C	A	b	r	2000	1	6	1
3	22-May-16	20	blue	l	1	0.5645	A	D	r	b	2000	1	6	1
3	22-May-16	21	blue	a	1	0.5725	A	B	b	r	2000	1	6	1
3	22-May-16	22	blue	s	1	0.6383	B	D	b	r	2000	1	6	1
3	22-May-16	23	blue	s	1	0.6062	B	A	b	r	2000	1	6	1
3	22-May-16	24	blue	l	1	0.5575	A	D	r	b	2000	1	6	1
3	22-May-16	25	blue	a	1	0.4865	A	C	b	r	2000	1	6	1
3	22-May-16	26	blue	s	1	0.6152	B	C	b	r	2000	1	6	1
3	22-May-16	27	blue	s	1	0.6702	A	B	r	b	2000	1	6	1
3	22-May-16	28	blue	k	1	0.7194	C	D	b	r	2000	1	6	1
3	22-May-16	29	blue	s	0	0.6216	C	B	b	r	2000	1	6	1
3	22-May-16	30	blue	k	1	0.7671	C	D	b	r	2000	1	6	1
3	22-May-16	31	blue	l	1	0.5436	C	D	r	b	2000	1	6	1
3	22-May-16	32	blue	a	1	0.6482	D	A	r	b	2000	1	6	1
3	22-May-16	1	Red	l	1	0.4943	A	D	b	r	2000	1	6	1
3	22-May-16	2	Red	k	1	0.6763	A	C	b	r	2000	1	6	1
3	22-May-16	3	Red	a	1	0.686	A	B	r	b	2000	1	6	1
