SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftColors	rightColors	TOA	Mask	SOA	Blocked
5	26-May-16	20	blue	a	1	0.5534	B	A	r	b	2000	1	6	1
5	26-May-16	21	blue	a	1	0.4032	A	C	b	r	2000	1	6	1
5	26-May-16	22	blue	a	1	0.4992	C	A	r	b	2000	1	6	1
5	26-May-16	23	blue	s	0	0.5302	C	D	b	r	2000	1	6	1
5	26-May-16	24	blue	l	1	0.5141	D	A	b	r	2000	1	6	1
5	26-May-16	25	blue	NaN	99	0	D	B	r	b	2000	1	6	1
5	26-May-16	26	blue	NaN	NaN	0	B	D	r	b	2000	1	6	1
5	26-May-16	27	blue	s	0	0.8729	A	C	b	r	2000	1	6	1
5	26-May-16	28	blue	l	0	0.7125	D	C	r	b	2000	1	6	1
5	26-May-16	29	blue	s	0	0.5041	C	D	b	r	2000	1	6	1
5	26-May-16	30	blue	s	1	0.5444	B	D	b	r	2000	1	6	1
5	26-May-16	31	blue	a	1	0.5059	C	A	r	b	2000	1	6	1
5	26-May-16	32	blue	k	1	0.3761	C	D	b	r	2000	1	6	1
5	26-May-16	1	Red	a	1	0.5437	B	A	b	r	2000	1	6	1
5	26-May-16	2	Red	a	1	0.5827	A	B	r	b	2000	1	6	1
5	26-May-16	3	Red	k	1	0.6462	A	C	b	r	2000	1	6	1
5	26-May-16	4	Red	k	1	0.8561	C	D	r	b	2000	1	6	1
5	26-May-16	5	Red	l	1	0.5522	D	A	r	b	2000	1	6	1
5	26-May-16	6	Red	k	1	0.4969	A	C	b	r	2000	1	6	1
5	26-May-16	7	Red	l	1	0.5531	D	A	r	b	2000	1	6	1
5	26-May-16	8	Red	l	1	0.6398	C	D	b	r	2000	1	6	1
5	26-May-16	9	Red	l	1	0.4551	D	B	r	b	2000	1	6	1
5	26-May-16	10	Red	a	1	0.5614	A	B	r	b	2000	1	6	1
5	26-May-16	11	Red	k	1	0.4894	C	B	r	b	2000	1	6	1
5	26-May-16	12	Red	s	1	0.5678	A	B	b	r	2000	1	6	1
5	26-May-16	13	Red	l	1	0.5841	A	D	b	r	2000	1	6	1
5	26-May-16	14	Red	s	1	0.52	C	B	b	r	2000	1	6	1
5	26-May-16	15	Red	a	1	0.3758	A	B	r	b	2000	1	6	1
5	26-May-16	16	Red	k	0	0.4811	C	B	b	r	2000	1	6	1
5	26-May-16	17	Red	s	1	0.5849	A	B	b	r	2000	1	6	1
5	26-May-16	18	Red	a	1	0.5358	D	A	b	r	2000	1	6	1
5	26-May-16	19	Red	NaN	99	0	C	D	r	b	2000	1	6	1
5	26-May-16	20	Red	NaN	NaN	0	A	D	b	r	2000	1	6	1
5	26-May-16	21	Red	s	0	0.5737	D	C	b	r	2000	1	6	1
5	26-May-16	22	Red	s	1	0.5173	B	A	r	b	2000	1	6	1
5	26-May-16	23	Red	s	1	0.5261	B	A	r	b	2000	1	6	1
5	26-May-16	24	Red	s	1	0.4453	B	D	r	b	2000	1	6	1
5	26-May-16	25	Red	l	1	0.4784	D	B	r	b	2000	1	6	1
5	26-May-16	26	Red	s	1	0.8147	A	B	b	r	2000	1	6	1
5	26-May-16	27	Red	l	1	0.5972	B	D	b	r	2000	1	6	1
5	26-May-16	28	Red	s	0	0.5024	A	C	b	r	2000	1	6	1
5	26-May-16	29	Red	a	1	0.4954	A	B	r	b	2000	1	6	1
5	26-May-16	30	Red	a	1	0.5588	C	A	b	r	2000	1	6	1
5	26-May-16	31	Red	a	1	0.4545	A	C	r	b	2000	1	6	1
5	26-May-16	32	Red	k	1	0.5022	C	B	r	b	2000	1	6	1
5	26-May-16	1	blue	s	1	0.7184	A	B	r	b	900	1	6	1
5	26-May-16	2	blue	a	1	0.6608	A	B	b	r	900	1	6	1
5	26-May-16	3	blue	l	1	0.5389	D	A	b	r	900	1	6	1
5	26-May-16	4	blue	l	1	0.5307	D	C	b	r	900	1	6	1
5	26-May-16	5	blue	s	1	0.49	B	D	b	r	900	1	6	1
5	26-May-16	6	blue	k	1	0.5054	C	D	b	r	900	1	6	1
5	26-May-16	7	blue	a	1	0.4327	A	C	b	r	900	1	6	1
5	26-May-16	8	blue	s	0	0.6144	B	C	r	b	900	1	6	1
5	26-May-16	9	blue	a	1	0.5112	A	B	b	r	900	1	6	1
5	26-May-16	10	blue	l	1	0.4787	A	D	r	b	900	1	6	1
5	26-May-16	11	blue	k	1	0.4927	C	B	b	r	900	1	6	1
5	26-May-16	12	blue	l	1	0.565	D	C	b	r	900	1	6	1
5	26-May-16	13	blue	a	1	0.5638	D	A	r	b	900	1	6	1
5	26-May-16	14	blue	s	1	0.5226	D	B	r	b	900	1	6	1
5	26-May-16	15	blue	l	1	0.5138	C	D	r	b	900	1	6	1
5	26-May-16	16	blue	s	1	0.522	B	D	b	r	900	1	6	1
5	26-May-16	17	blue	k	0	0.4871	D	C	b	r	900	1	6	1
5	26-May-16	18	blue	k	1	0.4613	C	D	b	r	900	1	6	1
5	26-May-16	19	blue	s	1	0.661	B	C	b	r	900	1	6	1
5	26-May-16	20	blue	a	0	0.4443	D	B	r	b	900	1	6	1
5	26-May-16	21	blue	a	1	0.4114	A	B	b	r	900	1	6	1
5	26-May-16	22	blue	s	1	0.363	B	D	b	r	900	1	6	1
5	26-May-16	23	blue	l	1	0.3144	C	D	r	b	900	1	6	1
5	26-May-16	24	blue	k	1	0.3862	C	A	b	r	900	1	6	1
5	26-May-16	25	blue	a	0	0.3609	C	B	b	r	900	1	6	1
5	26-May-16	26	blue	l	1	0.5288	C	D	r	b	900	1	6	1
5	26-May-16	27	blue	s	0	0.4639	B	A	r	b	900	1	6	1
5	26-May-16	28	blue	k	1	0.4961	A	C	r	b	900	1	6	1
5	26-May-16	29	blue	s	1	0.5347	C	B	r	b	900	1	6	1
5	26-May-16	30	blue	a	1	0.3986	A	C	b	r	900	1	6	1
5	26-May-16	31	blue	s	0	0.4056	C	A	b	r	900	1	6	1
5	26-May-16	32	blue	a	1	0.3883	D	A	r	b	900	1	6	1
5	26-May-16	1	Red	s	1	0.4965	B	C	r	b	900	1	6	1
5	26-May-16	2	Red	k	1	0.5187	C	A	r	b	900	1	6	1
5	26-May-16	3	Red	a	1	0.4864	C	A	b	r	900	1	6	1
5	26-May-16	4	Red	l	1	0.5077	C	D	b	r	900	1	6	1
5	26-May-16	5	Red	s	1	0.557	A	B	b	r	900	1	6	1
5	26-May-16	6	Red	l	1	0.4745	D	C	r	b	900	1	6	1
5	26-May-16	7	Red	l	1	0.4831	B	D	b	r	900	1	6	1
5	26-May-16	8	Red	a	1	0.4725	C	A	b	r	900	1	6	1
5	26-May-16	9	Red	l	1	0.5057	D	B	r	b	900	1	6	1
5	26-May-16	10	Red	k	1	0.4722	C	B	r	b	900	1	6	1
5	26-May-16	11	Red	a	1	0.465	B	A	b	r	900	1	6	1
5	26-May-16	12	Red	s	1	0.4158	D	B	b	r	900	1	6	1
5	26-May-16	13	Red	k	1	0.4876	C	B	r	b	900	1	6	1
5	26-May-16	14	Red	a	1	0.4295	A	B	r	b	900	1	6	1
5	26-May-16	15	Red	s	0	0.4921	D	C	b	r	900	1	6	1
5	26-May-16	16	Red	l	1	0.4834	D	C	r	b	900	1	6	1
5	26-May-16	17	Red	a	1	0.4018	A	D	r	b	900	1	6	1
5	26-May-16	18	Red	k	0	0.4645	B	A	r	b	900	1	6	1
5	26-May-16	19	Red	l	1	0.4477	B	D	b	r	900	1	6	1
5	26-May-16	20	Red	l	1	0.4656	D	B	r	b	900	1	6	1
5	26-May-16	21	Red	k	1	0.4546	A	C	b	r	900	1	6	1
5	26-May-16	22	Red	k	1	0.4379	B	C	b	r	900	1	6	1
5	26-May-16	23	Red	a	1	0.4769	A	B	r	b	900	1	6	1
5	26-May-16	24	Red	k	0	0.6514	A	D	b	r	900	1	6	1
5	26-May-16	25	Red	a	1	0.5474	C	A	b	r	900	1	6	1
5	26-May-16	26	Red	s	1	0.3699	B	D	r	b	900	1	6	1
5	26-May-16	27	Red	k	1	0.4171	C	D	r	b	900	1	6	1
5	26-May-16	28	Red	s	1	0.5452	B	D	r	b	900	1	6	1
5	26-May-16	29	Red	a	1	0.3935	D	A	b	r	900	1	6	1
5	26-May-16	30	Red	s	1	0.5269	B	A	r	b	900	1	6	1
5	26-May-16	31	Red	a	0	0.3902	B	A	r	b	900	1	6	1
5	26-May-16	32	Red	l	0	0.445	A	C	b	r	900	1	6	1
5	26-May-16	1	blue	NaN	NaN	0	B	A	b	r	900	1	6	1
5	26-May-16	2	blue	k	1	0.5419	C	A	b	r	900	1	6	1
5	26-May-16	3	blue	l	1	0.5089	D	B	b	r	900	1	6	1
5	26-May-16	4	blue	NaN	NaN	0	C	B	r	b	900	1	6	1
5	26-May-16	5	blue	k	0	0.4912	B	D	b	r	900	1	6	1
5	26-May-16	6	blue	s	0	0.3766	D	A	r	b	900	1	6	1
5	26-May-16	7	blue	NaN	NaN	0	D	A	r	b	900	1	6	1
5	26-May-16	8	blue	k	1	0.4806	B	C	r	b	900	1	6	1
5	26-May-16	9	blue	NaN	NaN	0	A	B	r	b	900	1	6	1
5	26-May-16	10	blue	l	1	0.4635	C	D	r	b	900	1	6	1
5	26-May-16	11	blue	s	0	0.3658	A	D	b	r	900	1	6	1
5	26-May-16	12	blue	l	1	0.4523	D	B	b	r	900	1	6	1
5	26-May-16	13	blue	NaN	NaN	0	B	C	r	b	900	1	6	1
5	26-May-16	14	blue	s	0	0.4349	D	A	r	b	900	1	6	1
5	26-May-16	15	blue	s	0	0.7392	A	D	r	b	900	1	6	1
5	26-May-16	16	blue	l	0	0.604	B	D	b	r	900	1	6	1
5	26-May-16	17	blue	NaN	NaN	0	C	B	b	r	900	1	6	1
5	26-May-16	18	blue	l	1	0.4958	B	D	r	b	900	1	6	1
5	26-May-16	19	blue	s	0	0.431	A	D	b	r	900	1	6	1
5	26-May-16	20	blue	s	0	0.4541	A	B	b	r	900	1	6	1
5	26-May-16	21	blue	k	0	0.47	B	C	b	r	900	1	6	1
5	26-May-16	22	blue	k	1	0.4616	B	C	r	b	900	1	6	1
5	26-May-16	23	blue	l	1	0.4769	A	D	r	b	900	1	6	1
5	26-May-16	24	blue	NaN	NaN	0	C	B	r	b	900	1	6	1
5	26-May-16	25	blue	k	1	0.5071	D	C	r	b	900	1	6	1
5	26-May-16	26	blue	k	1	0.4892	D	C	r	b	900	1	6	1
5	26-May-16	27	blue	s	0	0.3687	A	B	b	r	900	1	6	1
5	26-May-16	28	blue	l	1	0.455	D	C	b	r	900	1	6	1
5	26-May-16	29	blue	k	0	0.4236	D	B	b	r	900	1	6	1
5	26-May-16	30	blue	s	0	0.3658	A	C	r	b	900	1	6	1
5	26-May-16	31	blue	s	0	0.4051	A	C	b	r	900	1	6	1
5	26-May-16	32	blue	NaN	NaN	0	B	D	b	r	900	1	6	1
5	26-May-16	1	Red	l	1	0.4336	D	A	r	b	900	1	6	1
5	26-May-16	2	Red	k	0	0.471	B	C	r	b	900	1	6	1
5	26-May-16	3	Red	k	1	0.4786	C	D	r	b	900	1	6	1
5	26-May-16	4	Red	a	1	0.3566	A	C	r	b	900	1	6	1
5	26-May-16	5	Red	s	1	0.4373	C	B	b	r	900	1	6	1
5	26-May-16	6	Red	l	1	0.4283	C	D	b	r	900	1	6	1
5	26-May-16	7	Red	l	0	0.3874	C	A	b	r	900	1	6	1
5	26-May-16	8	Red	l	1	0.4827	D	A	r	b	900	1	6	1
5	26-May-16	9	Red	a	1	0.5542	C	A	b	r	900	1	6	1
5	26-May-16	10	Red	s	0	0.6634	C	B	r	b	900	1	6	1
5	26-May-16	11	Red	a	1	0.4871	D	A	b	r	900	1	6	1
5	26-May-16	12	Red	s	1	0.3433	B	C	r	b	900	1	6	1
5	26-May-16	13	Red	l	0	0.3811	A	B	b	r	900	1	6	1
5	26-May-16	14	Red	l	1	0.4836	D	C	r	b	900	1	6	1
5	26-May-16	15	Red	l	1	0.4511	D	C	r	b	900	1	6	1
5	26-May-16	16	Red	s	1	0.4671	D	B	b	r	900	1	6	1
5	26-May-16	17	Red	k	1	0.499	C	D	r	b	900	1	6	1
5	26-May-16	18	Red	a	1	0.5126	C	A	b	r	900	1	6	1
5	26-May-16	19	Red	a	0	0.4234	C	A	r	b	900	1	6	1
5	26-May-16	20	Red	a	1	0.4218	D	A	b	r	900	1	6	1
5	26-May-16	21	Red	s	1	0.5029	A	B	b	r	900	1	6	1
5	26-May-16	22	Red	k	1	0.5238	B	C	b	r	900	1	6	1
5	26-May-16	23	Red	l	1	0.4512	D	A	r	b	900	1	6	1
5	26-May-16	24	Red	s	1	0.4599	D	B	b	r	900	1	6	1
5	26-May-16	25	Red	k	1	0.5149	B	C	b	r	900	1	6	1
5	26-May-16	26	Red	k	1	0.4255	B	C	b	r	900	1	6	1
5	26-May-16	27	Red	a	1	0.3926	A	C	r	b	900	1	6	1
5	26-May-16	28	Red	l	1	0.5782	D	B	r	b	900	1	6	1
5	26-May-16	29	Red	k	0	0.4166	D	B	b	r	900	1	6	1
5	26-May-16	30	Red	a	1	0.3839	A	D	r	b	900	1	6	1
5	26-May-16	31	Red	s	0	0.3976	B	D	b	r	900	1	6	1
5	26-May-16	32	Red	k	1	0.5017	D	C	b	r	900	1	6	1
5	26-May-16	1	blue	s	1	0.5548	B	C	b	r	2000	1	6	1
5	26-May-16	2	blue	s	1	0.5205	B	D	b	r	2000	1	6	1
5	26-May-16	3	blue	l	1	0.4732	D	C	b	r	2000	1	6	1
5	26-May-16	4	blue	a	1	0.4737	A	B	b	r	2000	1	6	1
5	26-May-16	5	blue	s	1	0.4888	B	C	b	r	2000	1	6	1
5	26-May-16	6	blue	a	1	0.4969	A	D	b	r	2000	1	6	1
5	26-May-16	7	blue	s	0	0.5144	C	D	b	r	2000	1	6	1
5	26-May-16	8	blue	k	1	0.4726	C	B	b	r	2000	1	6	1
5	26-May-16	9	blue	l	0	0.4257	D	B	r	b	2000	1	6	1
5	26-May-16	10	blue	a	1	0.4257	A	B	b	r	2000	1	6	1
5	26-May-16	11	blue	k	0	0.465	B	C	b	r	2000	1	6	1
5	26-May-16	12	blue	l	1	0.4969	B	D	r	b	2000	1	6	1
5	26-May-16	13	blue	a	1	0.4817	B	A	r	b	2000	1	6	1
5	26-May-16	14	blue	l	1	0.57	D	C	b	r	2000	1	6	1
5	26-May-16	15	blue	a	1	0.5384	C	A	r	b	2000	1	6	1
5	26-May-16	16	blue	s	1	0.4574	C	B	r	b	2000	1	6	1
5	26-May-16	17	blue	l	1	0.4905	D	C	b	r	2000	1	6	1
5	26-May-16	18	blue	l	1	0.4102	C	D	r	b	2000	1	6	1
5	26-May-16	19	blue	k	1	0.5379	C	D	b	r	2000	1	6	1
5	26-May-16	20	blue	k	1	0.5537	D	C	r	b	2000	1	6	1
5	26-May-16	21	blue	a	1	0.4887	D	A	r	b	2000	1	6	1
5	26-May-16	22	blue	a	0	0.4728	C	A	b	r	2000	1	6	1
5	26-May-16	23	blue	a	0	0.7607	B	D	b	r	2000	1	6	1
5	26-May-16	24	blue	k	1	0.5855	C	A	b	r	2000	1	6	1
5	26-May-16	25	blue	a	1	0.4354	A	B	b	r	2000	1	6	1
5	26-May-16	26	blue	s	1	0.5304	D	B	r	b	2000	1	6	1
5	26-May-16	27	blue	a	0	0.3707	C	B	b	r	2000	1	6	1
5	26-May-16	28	blue	a	1	0.5301	D	A	r	b	2000	1	6	1
5	26-May-16	29	blue	k	1	0.4757	C	B	b	r	2000	1	6	1
5	26-May-16	30	blue	l	1	0.3153	A	D	r	b	2000	1	6	1
5	26-May-16	31	blue	a	0	0.4588	D	A	b	r	2000	1	6	1
5	26-May-16	32	blue	l	1	0.452	A	D	r	b	2000	1	6	1
5	26-May-16	1	Red	k	1	0.5614	C	D	r	b	2000	1	6	1
5	26-May-16	2	Red	a	1	0.5381	A	D	r	b	2000	1	6	1
5	26-May-16	3	Red	s	1	0.5539	B	A	r	b	2000	1	6	1
5	26-May-16	4	Red	a	1	0.4966	D	A	b	r	2000	1	6	1
5	26-May-16	5	Red	a	1	0.3774	A	C	r	b	2000	1	6	1
5	26-May-16	6	Red	s	0	0.4411	B	A	b	r	2000	1	6	1
5	26-May-16	7	Red	k	1	0.6011	C	A	r	b	2000	1	6	1
5	26-May-16	8	Red	l	1	0.4095	D	B	r	b	2000	1	6	1
5	26-May-16	9	Red	l	1	0.4325	D	A	r	b	2000	1	6	1
5	26-May-16	10	Red	l	1	0.4183	B	D	b	r	2000	1	6	1
5	26-May-16	11	Red	a	0	0.4098	A	B	b	r	2000	1	6	1
5	26-May-16	12	Red	k	1	0.4497	A	C	b	r	2000	1	6	1
5	26-May-16	13	Red	k	1	0.4009	C	A	r	b	2000	1	6	1
5	26-May-16	14	Red	s	1	0.4504	B	C	r	b	2000	1	6	1
5	26-May-16	15	Red	a	1	0.3632	A	B	r	b	2000	1	6	1
5	26-May-16	16	Red	l	1	0.4186	D	A	r	b	2000	1	6	1
5	26-May-16	17	Red	s	0	0.5225	D	B	r	b	2000	1	6	1
5	26-May-16	18	Red	s	1	0.378	A	B	b	r	2000	1	6	1
5	26-May-16	19	Red	s	0	0.4433	D	B	r	b	2000	1	6	1
5	26-May-16	20	Red	s	1	0.4027	D	B	b	r	2000	1	6	1
5	26-May-16	21	Red	s	1	0.4583	B	C	r	b	2000	1	6	1
5	26-May-16	22	Red	k	1	0.4184	C	D	r	b	2000	1	6	1
5	26-May-16	23	Red	k	1	0.3876	C	B	r	b	2000	1	6	1
5	26-May-16	24	Red	k	0	0.4115	D	B	r	b	2000	1	6	1
5	26-May-16	25	Red	l	0	0.4524	C	A	r	b	2000	1	6	1
5	26-May-16	26	Red	a	1	0.3391	A	D	r	b	2000	1	6	1
5	26-May-16	27	Red	l	1	0.4847	B	D	b	r	2000	1	6	1
5	26-May-16	28	Red	s	1	0.5635	C	B	b	r	2000	1	6	1
5	26-May-16	29	Red	a	1	0.5149	B	A	b	r	2000	1	6	1
5	26-May-16	30	Red	s	1	0.5076	C	B	b	r	2000	1	6	1
5	26-May-16	31	Red	a	1	0.5714	B	A	b	r	2000	1	6	1
5	26-May-16	32	Red	s	0	0.4213	C	B	r	b	2000	1	6	1
5	26-May-16	1	blue	a	1	0.6894	A	B	b	r	2000	1	6	1
5	26-May-16	2	blue	s	1	0.4956	B	C	b	r	2000	1	6	1
5	26-May-16	3	blue	a	1	0.4885	D	A	r	b	2000	1	6	1
5	26-May-16	4	blue	l	1	0.3992	B	D	r	b	2000	1	6	1
5	26-May-16	5	blue	s	0	0.5438	C	A	r	b	2000	1	6	1
5	26-May-16	6	blue	s	0	0.3922	B	D	r	b	2000	1	6	1
5	26-May-16	7	blue	s	1	0.5359	B	C	b	r	2000	1	6	1
5	26-May-16	8	blue	a	1	0.5375	C	A	r	b	2000	1	6	1
5	26-May-16	9	blue	l	0	0.6562	A	C	r	b	2000	1	6	1
5	26-May-16	10	blue	l	1	0.4966	D	B	b	r	2000	1	6	1
5	26-May-16	11	blue	k	1	0.5367	C	B	b	r	2000	1	6	1
5	26-May-16	12	blue	a	0	0.448	A	B	r	b	2000	1	6	1
5	26-May-16	13	blue	k	1	0.4977	C	B	b	r	2000	1	6	1
5	26-May-16	14	blue	s	1	0.6485	B	A	b	r	2000	1	6	1
5	26-May-16	15	blue	a	1	0.584	C	A	r	b	2000	1	6	1
5	26-May-16	16	blue	k	1	0.5861	A	C	r	b	2000	1	6	1
5	26-May-16	17	blue	a	0	0.4503	B	D	r	b	2000	1	6	1
5	26-May-16	18	blue	l	1	0.5129	C	D	r	b	2000	1	6	1
5	26-May-16	19	blue	k	1	0.4012	B	C	r	b	2000	1	6	1
5	26-May-16	20	blue	a	1	0.4807	A	C	b	r	2000	1	6	1
5	26-May-16	21	blue	l	1	0.514	D	A	b	r	2000	1	6	1
5	26-May-16	22	blue	l	1	0.4898	D	B	b	r	2000	1	6	1
5	26-May-16	23	blue	a	1	0.691	A	D	b	r	2000	1	6	1
5	26-May-16	24	blue	k	0	0.6673	A	B	r	b	2000	1	6	1
5	26-May-16	25	blue	s	1	0.4576	A	B	r	b	2000	1	6	1
5	26-May-16	26	blue	k	0	0.5618	A	C	b	r	2000	1	6	1
5	26-May-16	27	blue	l	1	0.4352	B	D	r	b	2000	1	6	1
5	26-May-16	28	blue	s	0	0.4512	A	C	r	b	2000	1	6	1
5	26-May-16	29	blue	k	1	0.4438	A	C	r	b	2000	1	6	1
5	26-May-16	30	blue	a	0	0.476	B	A	b	r	2000	1	6	1
5	26-May-16	31	blue	s	1	0.8345	B	A	b	r	2000	1	6	1
5	26-May-16	32	blue	k	1	0.5727	B	C	r	b	2000	1	6	1
5	26-May-16	1	Red	k	1	0.5826	A	C	b	r	2000	1	6	1
5	26-May-16	2	Red	a	1	0.5398	A	C	r	b	2000	1	6	1
5	26-May-16	3	Red	l	1	0.5083	D	B	r	b	2000	1	6	1
5	26-May-16	4	Red	s	1	0.4053	A	B	b	r	2000	1	6	1
5	26-May-16	5	Red	l	1	0.4621	D	C	r	b	2000	1	6	1
5	26-May-16	6	Red	s	0	0.477	B	C	b	r	2000	1	6	1
5	26-May-16	7	Red	a	1	0.4682	A	C	r	b	2000	1	6	1
5	26-May-16	8	Red	s	1	0.4615	A	B	b	r	2000	1	6	1
5	26-May-16	9	Red	s	1	0.5024	D	B	b	r	2000	1	6	1
5	26-May-16	10	Red	s	1	0.4529	D	B	b	r	2000	1	6	1
5	26-May-16	11	Red	a	1	0.4864	B	A	b	r	2000	1	6	1
5	26-May-16	12	Red	l	1	0.3885	B	D	b	r	2000	1	6	1
5	26-May-16	13	Red	l	1	0.3807	B	D	b	r	2000	1	6	1
5	26-May-16	14	Red	s	1	0.4699	D	B	b	r	2000	1	6	1
5	26-May-16	15	Red	l	1	0.4631	C	D	b	r	2000	1	6	1
5	26-May-16	16	Red	a	1	0.5594	A	D	r	b	2000	1	6	1
5	26-May-16	17	Red	s	1	0.4713	B	A	r	b	2000	1	6	1
5	26-May-16	18	Red	a	1	0.6634	C	A	b	r	2000	1	6	1
5	26-May-16	19	Red	k	1	0.4301	C	B	r	b	2000	1	6	1
5	26-May-16	20	Red	k	1	0.5341	D	C	b	r	2000	1	6	1
5	26-May-16	21	Red	k	1	0.4709	C	D	r	b	2000	1	6	1
5	26-May-16	22	Red	l	1	0.5107	C	D	b	r	2000	1	6	1
5	26-May-16	23	Red	s	1	0.4947	C	B	b	r	2000	1	6	1
5	26-May-16	24	Red	k	1	0.5913	A	C	b	r	2000	1	6	1
5	26-May-16	25	Red	a	0	0.3365	B	A	r	b	2000	1	6	1
5	26-May-16	26	Red	l	0	0.4797	A	C	b	r	2000	1	6	1
5	26-May-16	27	Red	l	1	0.5122	D	C	r	b	2000	1	6	1
5	26-May-16	28	Red	s	0	0.5931	A	C	r	b	2000	1	6	1
5	26-May-16	29	Red	a	1	0.551	D	A	b	r	2000	1	6	1
5	26-May-16	30	Red	a	1	0.5042	D	A	b	r	2000	1	6	1
5	26-May-16	31	Red	l	1	0.4795	D	C	r	b	2000	1	6	1
5	26-May-16	32	Red	k	1	0.5042	C	A	r	b	2000	1	6	1
5	26-May-16	1	blue	s	1	0.5466	B	D	b	r	900	1	6	1
5	26-May-16	2	blue	l	1	0.4883	D	C	b	r	900	1	6	1
5	26-May-16	3	blue	k	1	0.5533	C	B	b	r	900	1	6	1
5	26-May-16	4	blue	k	0	0.6709	B	A	b	r	900	1	6	1
5	26-May-16	5	blue	k	1	0.5037	C	D	b	r	900	1	6	1
5	26-May-16	6	blue	a	1	0.414	A	D	b	r	900	1	6	1
5	26-May-16	7	blue	s	1	0.439	D	B	r	b	900	1	6	1
5	26-May-16	8	blue	s	0	0.4124	B	C	r	b	900	1	6	1
5	26-May-16	9	blue	l	1	0.4519	B	D	r	b	900	1	6	1
5	26-May-16	10	blue	k	1	0.4576	C	A	b	r	900	1	6	1
5	26-May-16	11	blue	l	1	0.5063	D	B	b	r	900	1	6	1
5	26-May-16	12	blue	NaN	99	0	B	A	b	r	900	1	6	1
5	26-May-16	13	blue	NaN	NaN	0	D	A	r	b	900	1	6	1
5	26-May-16	14	blue	s	1	0.4657	C	B	r	b	900	1	6	1
5	26-May-16	15	blue	k	1	0.522	C	B	b	r	900	1	6	1
5	26-May-16	16	blue	l	1	0.5365	B	D	r	b	900	1	6	1
5	26-May-16	17	blue	a	1	0.3848	A	C	b	r	900	1	6	1
5	26-May-16	18	blue	l	1	0.4721	A	D	r	b	900	1	6	1
5	26-May-16	19	blue	k	1	0.4537	D	C	r	b	900	1	6	1
5	26-May-16	20	blue	a	1	0.3506	A	B	b	r	900	1	6	1
5	26-May-16	21	blue	s	1	0.4284	A	B	r	b	900	1	6	1
5	26-May-16	22	blue	s	1	0.4194	A	B	r	b	900	1	6	1
5	26-May-16	23	blue	a	1	0.538	D	A	r	b	900	1	6	1
5	26-May-16	24	blue	k	1	0.498	A	C	r	b	900	1	6	1
5	26-May-16	25	blue	l	1	0.5203	D	C	b	r	900	1	6	1
5	26-May-16	26	blue	k	1	0.527	C	D	b	r	900	1	6	1
5	26-May-16	27	blue	a	0	0.608	D	A	b	r	900	1	6	1
5	26-May-16	28	blue	a	1	0.4698	C	A	r	b	900	1	6	1
5	26-May-16	29	blue	a	1	0.5004	B	A	r	b	900	1	6	1
5	26-May-16	30	blue	s	1	0.4589	B	D	b	r	900	1	6	1
5	26-May-16	31	blue	l	1	0.4024	B	D	r	b	900	1	6	1
5	26-May-16	32	blue	a	1	0.5618	A	D	b	r	900	1	6	1
5	26-May-16	1	Red	l	1	0.5023	B	D	b	r	900	1	6	1
5	26-May-16	2	Red	l	1	0.4682	D	A	r	b	900	1	6	1
5	26-May-16	3	Red	l	1	0.419	D	B	r	b	900	1	6	1
5	26-May-16	4	Red	s	0	0.4174	C	A	b	r	900	1	6	1
5	26-May-16	5	Red	s	0	0.4648	D	A	b	r	900	1	6	1
5	26-May-16	6	Red	k	0	0.4563	D	C	r	b	900	1	6	1
5	26-May-16	7	Red	s	0	0.4541	B	D	b	r	900	1	6	1
5	26-May-16	8	Red	k	1	0.4625	C	A	r	b	900	1	6	1
5	26-May-16	9	Red	k	0	0.5192	B	A	r	b	900	1	6	1
5	26-May-16	10	Red	k	1	0.5487	D	C	b	r	900	1	6	1
5	26-May-16	11	Red	s	1	0.4921	B	A	r	b	900	1	6	1
5	26-May-16	12	Red	s	1	0.4926	D	B	b	r	900	1	6	1
5	26-May-16	13	Red	l	1	0.4838	D	B	r	b	900	1	6	1
5	26-May-16	14	Red	k	0	0.4998	B	A	r	b	900	1	6	1
5	26-May-16	15	Red	a	1	0.3774	A	B	r	b	900	1	6	1
5	26-May-16	16	Red	s	0	0.4244	A	D	r	b	900	1	6	1
5	26-May-16	17	Red	l	1	0.4393	D	A	r	b	900	1	6	1
5	26-May-16	18	Red	s	1	0.6073	A	B	b	r	900	1	6	1
5	26-May-16	19	Red	a	1	0.5685	D	A	b	r	900	1	6	1
5	26-May-16	20	Red	k	1	0.5013	C	A	r	b	900	1	6	1
5	26-May-16	21	Red	s	0	0.4684	C	B	r	b	900	1	6	1
5	26-May-16	22	Red	a	0	0.3634	C	D	r	b	900	1	6	1
5	26-May-16	23	Red	a	1	0.4505	B	A	b	r	900	1	6	1
5	26-May-16	24	Red	l	1	0.4259	D	B	r	b	900	1	6	1
5	26-May-16	25	Red	l	0	0.4326	C	B	r	b	900	1	6	1
5	26-May-16	26	Red	l	0	0.6333	D	C	b	r	900	1	6	1
5	26-May-16	27	Red	k	1	0.5915	C	A	r	b	900	1	6	1
5	26-May-16	28	Red	a	1	0.4868	A	D	r	b	900	1	6	1
5	26-May-16	29	Red	s	1	0.4707	D	B	b	r	900	1	6	1
